application_id: 1	name: MCS_distance_10.0_sigmaloc1_10.0_sigmaloc2_10.0_sigmasigmaloc1_2.0_sigmasigmaloc2_2.0_frames_10_numberofspots_1000_sample-heterogeneity_0_repeat_1.txt	filepath: /Volumes/blank	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x(nm)	y(nm)	intensity	background	width	a	theta	sigma	int_ratio	alt_sigma	intensity_aperture	background_aperture
11597	7	1	2	580	1	1	12501.957875	12493.6416019	1	1	1	1	1	10.9101538864	1	1	1	1
11598	8	1	2	580	1	1	12510.1767891	12504.3640417	1	1	1	1	1	5.95543852993	1	1	1	1
11599	9	1	2	580	1	1	12543.3150438	12482.0537142	1	1	1	1	1	13.9334911218	1	1	1	1
11600	10	1	2	580	1	1	12513.7230867	12485.9350977	1	1	1	1	1	9.07202176624	1	1	1	1
11601	1	1	1	581	1	1	12502.9756403	12501.7132582	1	1	1	1	1	8.85947778319	1	1	1	1
11602	2	1	1	581	1	1	12508.5588618	12509.1968119	1	1	1	1	1	8.02915649654	1	1	1	1
11603	3	1	1	581	1	1	12496.3524278	12496.4856412	1	1	1	1	1	9.70011950116	1	1	1	1
11604	4	1	1	581	1	1	12497.8776769	12507.640184	1	1	1	1	1	8.39549303609	1	1	1	1
11605	5	1	1	581	1	1	12497.0121675	12486.7349668	1	1	1	1	1	8.43976624305	1	1	1	1
11606	6	1	1	581	1	1	12489.1973683	12505.4606172	1	1	1	1	1	11.4735212778	1	1	1	1
11607	7	1	1	581	1	1	12491.9067396	12490.5621689	1	1	1	1	1	10.4800688932	1	1	1	1
11608	8	1	1	581	1	1	12509.058163	12506.5348457	1	1	1	1	1	10.3336145871	1	1	1	1
11609	9	1	1	581	1	1	12508.1668042	12503.0934949	1	1	1	1	1	8.90756114551	1	1	1	1
11610	10	1	1	581	1	1	12509.1247787	12497.5243774	1	1	1	1	1	9.48078994018	1	1	1	1
11611	1	1	2	581	1	1	12514.2939362	12502.5522319	1	1	1	1	1	6.60003246519	1	1	1	1
11612	2	1	2	581	1	1	12523.2536369	12497.8482781	1	1	1	1	1	10.5089507114	1	1	1	1
11613	3	1	2	581	1	1	12513.3250787	12516.7091194	1	1	1	1	1	10.729923268	1	1	1	1
11614	4	1	2	581	1	1	12506.0880655	12510.903343	1	1	1	1	1	7.42887186655	1	1	1	1
11615	5	1	2	581	1	1	12502.1241433	12501.6179706	1	1	1	1	1	10.7149533958	1	1	1	1
11616	6	1	2	581	1	1	12512.6744157	12498.6939666	1	1	1	1	1	9.36132144255	1	1	1	1
11617	7	1	2	581	1	1	12499.7558797	12498.7480693	1	1	1	1	1	9.46852173844	1	1	1	1
11618	8	1	2	581	1	1	12506.5921518	12512.0551747	1	1	1	1	1	10.4559475363	1	1	1	1
11619	9	1	2	581	1	1	12517.4083834	12495.7455005	1	1	1	1	1	8.73561000815	1	1	1	1
11620	10	1	2	581	1	1	12497.9224717	12506.193678	1	1	1	1	1	6.99719692675	1	1	1	1
11621	1	1	1	582	1	1	12499.8953454	12502.9289291	1	1	1	1	1	11.7702470095	1	1	1	1
11622	2	1	1	582	1	1	12490.4489758	12499.5357701	1	1	1	1	1	9.31126070218	1	1	1	1
11623	3	1	1	582	1	1	12490.8122278	12491.9364524	1	1	1	1	1	7.56381343499	1	1	1	1
11624	4	1	1	582	1	1	12499.2486781	12488.6009894	1	1	1	1	1	9.36735652962	1	1	1	1
11625	5	1	1	582	1	1	12502.0188213	12510.283861	1	1	1	1	1	8.46628322021	1	1	1	1
11626	6	1	1	582	1	1	12497.6322979	12490.6086748	1	1	1	1	1	9.62498758982	1	1	1	1
11627	7	1	1	582	1	1	12502.6286936	12504.3344369	1	1	1	1	1	6.66309297661	1	1	1	1
11628	8	1	1	582	1	1	12503.0871637	12497.9988292	1	1	1	1	1	9.51455258895	1	1	1	1
11629	9	1	1	582	1	1	12491.9596243	12486.291976	1	1	1	1	1	8.76879106752	1	1	1	1
11630	10	1	1	582	1	1	12500.431577	12500.7222951	1	1	1	1	1	10.1911948293	1	1	1	1
11631	1	1	2	582	1	1	12506.0075813	12496.5226985	1	1	1	1	1	7.3302218242	1	1	1	1
11632	2	1	2	582	1	1	12510.4271233	12503.5945432	1	1	1	1	1	9.64948761803	1	1	1	1
11633	3	1	2	582	1	1	12517.6957586	12493.9149636	1	1	1	1	1	10.4559617624	1	1	1	1
11634	4	1	2	582	1	1	12513.6025884	12494.8603975	1	1	1	1	1	12.318202163	1	1	1	1
11635	5	1	2	582	1	1	12493.6813156	12497.9055352	1	1	1	1	1	8.98094498107	1	1	1	1
11636	6	1	2	582	1	1	12512.9199272	12495.6277225	1	1	1	1	1	13.9839904983	1	1	1	1
11637	7	1	2	582	1	1	12505.3910754	12504.5053918	1	1	1	1	1	12.4088933381	1	1	1	1
11638	8	1	2	582	1	1	12493.7587005	12497.7880907	1	1	1	1	1	12.4007762954	1	1	1	1
11639	9	1	2	582	1	1	12516.3772751	12501.0278628	1	1	1	1	1	6.93678078716	1	1	1	1
11640	10	1	2	582	1	1	12503.4755415	12494.3513771	1	1	1	1	1	9.58601034267	1	1	1	1
11641	1	1	1	583	1	1	12479.4582933	12473.7992144	1	1	1	1	1	11.0465058328	1	1	1	1
11642	2	1	1	583	1	1	12494.4596724	12491.2711476	1	1	1	1	1	9.95343692035	1	1	1	1
11643	3	1	1	583	1	1	12499.5269765	12502.6121501	1	1	1	1	1	11.2984554001	1	1	1	1
11644	4	1	1	583	1	1	12492.7345587	12498.4193798	1	1	1	1	1	7.81086949269	1	1	1	1
11645	5	1	1	583	1	1	12511.1303373	12519.1947867	1	1	1	1	1	8.76337613763	1	1	1	1
11646	6	1	1	583	1	1	12512.6158503	12507.6695715	1	1	1	1	1	8.21374629249	1	1	1	1
11647	7	1	1	583	1	1	12503.165059	12499.2351295	1	1	1	1	1	10.1835043339	1	1	1	1
11648	8	1	1	583	1	1	12505.1216376	12505.8286143	1	1	1	1	1	7.6899147359	1	1	1	1
11649	9	1	1	583	1	1	12510.1213481	12517.6045963	1	1	1	1	1	12.2333098257	1	1	1	1
11650	10	1	1	583	1	1	12520.7352264	12479.1534423	1	1	1	1	1	13.4925400007	1	1	1	1
11651	1	1	2	583	1	1	12505.0572939	12500.1898514	1	1	1	1	1	8.80294079247	1	1	1	1
11652	2	1	2	583	1	1	12500.8089534	12491.3320742	1	1	1	1	1	11.7413382445	1	1	1	1
11653	3	1	2	583	1	1	12527.100237	12479.2507943	1	1	1	1	1	8.2285147361	1	1	1	1
11654	4	1	2	583	1	1	12512.5808511	12493.4159339	1	1	1	1	1	11.1738109099	1	1	1	1
11655	5	1	2	583	1	1	12504.2560748	12499.4493801	1	1	1	1	1	13.2354299748	1	1	1	1
11656	6	1	2	583	1	1	12514.7622026	12500.0494214	1	1	1	1	1	6.95871294418	1	1	1	1
11657	7	1	2	583	1	1	12509.7776373	12489.5590007	1	1	1	1	1	11.6807489789	1	1	1	1
11658	8	1	2	583	1	1	12500.9714658	12479.2033451	1	1	1	1	1	12.0881098015	1	1	1	1
11659	9	1	2	583	1	1	12503.7708837	12491.2744888	1	1	1	1	1	9.68733437547	1	1	1	1
11660	10	1	2	583	1	1	12507.6539174	12485.6691015	1	1	1	1	1	9.14517755607	1	1	1	1
11661	1	1	1	584	1	1	12507.6396237	12500.4191088	1	1	1	1	1	8.50293930207	1	1	1	1
11662	2	1	1	584	1	1	12498.6391758	12499.6230791	1	1	1	1	1	8.47086361112	1	1	1	1
11663	3	1	1	584	1	1	12501.9856843	12492.1190917	1	1	1	1	1	10.7808635351	1	1	1	1
11664	4	1	1	584	1	1	12501.8179962	12502.8778539	1	1	1	1	1	13.0783801319	1	1	1	1
11665	5	1	1	584	1	1	12494.4921723	12518.421763	1	1	1	1	1	11.1160237812	1	1	1	1
11666	6	1	1	584	1	1	12502.8506402	12490.4446345	1	1	1	1	1	6.96965130684	1	1	1	1
11667	7	1	1	584	1	1	12484.1489354	12503.7129945	1	1	1	1	1	12.7966825796	1	1	1	1
11668	8	1	1	584	1	1	12502.2987982	12494.3925505	1	1	1	1	1	11.2415913733	1	1	1	1
11669	9	1	1	584	1	1	12479.7045238	12507.0783265	1	1	1	1	1	9.27678806097	1	1	1	1
11670	10	1	1	584	1	1	12512.7774113	12513.2933076	1	1	1	1	1	11.313140945	1	1	1	1
11671	1	1	2	584	1	1	12509.4621259	12489.9511355	1	1	1	1	1	9.70855029879	1	1	1	1
11672	2	1	2	584	1	1	12496.3849748	12503.7754525	1	1	1	1	1	11.0350323331	1	1	1	1
11673	3	1	2	584	1	1	12512.724348	12510.1870589	1	1	1	1	1	6.34569292749	1	1	1	1
11674	4	1	2	584	1	1	12498.7680613	12504.5016084	1	1	1	1	1	14.1385944423	1	1	1	1
11675	5	1	2	584	1	1	12520.8380177	12509.1839217	1	1	1	1	1	7.02980975853	1	1	1	1
11676	6	1	2	584	1	1	12510.1097029	12506.1810617	1	1	1	1	1	8.61454479542	1	1	1	1
11677	7	1	2	584	1	1	12518.9974712	12513.8148902	1	1	1	1	1	10.238168627	1	1	1	1
11678	8	1	2	584	1	1	12530.6645517	12520.5148226	1	1	1	1	1	11.9865260429	1	1	1	1
11679	9	1	2	584	1	1	12502.3921777	12519.1094087	1	1	1	1	1	11.2675410646	1	1	1	1
11680	10	1	2	584	1	1	12510.8036209	12494.2958345	1	1	1	1	1	11.3572888838	1	1	1	1
11681	1	1	1	585	1	1	12505.1287074	12499.8802996	1	1	1	1	1	11.2936265789	1	1	1	1
11682	2	1	1	585	1	1	12501.6088386	12506.7244511	1	1	1	1	1	8.28008858392	1	1	1	1
11683	3	1	1	585	1	1	12504.4488017	12506.1247963	1	1	1	1	1	7.91833364215	1	1	1	1
11684	4	1	1	585	1	1	12512.478771	12506.7863151	1	1	1	1	1	12.8215515118	1	1	1	1
11685	5	1	1	585	1	1	12503.4013714	12490.6168916	1	1	1	1	1	7.76681796862	1	1	1	1
11686	6	1	1	585	1	1	12508.0916003	12508.8006003	1	1	1	1	1	9.55458663123	1	1	1	1
11687	7	1	1	585	1	1	12503.0949567	12484.8584046	1	1	1	1	1	10.3536015075	1	1	1	1
11688	8	1	1	585	1	1	12509.7545959	12505.1300194	1	1	1	1	1	10.5812379772	1	1	1	1
11689	9	1	1	585	1	1	12498.7695642	12502.3620232	1	1	1	1	1	7.65220270161	1	1	1	1
11690	10	1	1	585	1	1	12506.695883	12495.7805358	1	1	1	1	1	11.253623059	1	1	1	1
11691	1	1	2	585	1	1	12515.2818452	12499.9064312	1	1	1	1	1	6.98429747232	1	1	1	1
11692	2	1	2	585	1	1	12519.0278292	12505.8781965	1	1	1	1	1	13.5428299404	1	1	1	1
11693	3	1	2	585	1	1	12504.2470775	12496.9445989	1	1	1	1	1	7.18949294576	1	1	1	1
11694	4	1	2	585	1	1	12496.7779814	12514.5400504	1	1	1	1	1	9.61498005875	1	1	1	1
11695	5	1	2	585	1	1	12514.00765	12504.0993806	1	1	1	1	1	8.39582690002	1	1	1	1
11696	6	1	2	585	1	1	12515.7232784	12508.9088083	1	1	1	1	1	9.00469085408	1	1	1	1
11697	7	1	2	585	1	1	12513.4285135	12485.3497345	1	1	1	1	1	10.2315865513	1	1	1	1
11698	8	1	2	585	1	1	12510.6716611	12495.4166809	1	1	1	1	1	10.7024250219	1	1	1	1
11699	9	1	2	585	1	1	12496.7989581	12503.6778408	1	1	1	1	1	7.83346438544	1	1	1	1
11700	10	1	2	585	1	1	12505.206046	12494.2255007	1	1	1	1	1	7.40961688578	1	1	1	1
11701	1	1	1	586	1	1	12519.0636757	12491.6335323	1	1	1	1	1	10.8104246804	1	1	1	1
11702	2	1	1	586	1	1	12526.4875502	12478.0878551	1	1	1	1	1	15.9082817212	1	1	1	1
11703	3	1	1	586	1	1	12479.0765209	12488.762196	1	1	1	1	1	10.9190138619	1	1	1	1
11704	4	1	1	586	1	1	12494.8858194	12496.4330995	1	1	1	1	1	8.14630739237	1	1	1	1
11705	5	1	1	586	1	1	12509.4830659	12499.7589492	1	1	1	1	1	8.32686642945	1	1	1	1
11706	6	1	1	586	1	1	12502.8048987	12515.042441	1	1	1	1	1	13.8110703999	1	1	1	1
11707	7	1	1	586	1	1	12487.4946465	12499.070309	1	1	1	1	1	14.6713133329	1	1	1	1
11708	8	1	1	586	1	1	12495.3673985	12506.7752883	1	1	1	1	1	9.84620178426	1	1	1	1
11709	9	1	1	586	1	1	12517.1996111	12498.7998319	1	1	1	1	1	10.5994393571	1	1	1	1
11710	10	1	1	586	1	1	12485.3702131	12500.8386741	1	1	1	1	1	9.95773114718	1	1	1	1
11711	1	1	2	586	1	1	12498.0097161	12481.6568096	1	1	1	1	1	12.8636646846	1	1	1	1
11712	2	1	2	586	1	1	12516.6265074	12499.2420927	1	1	1	1	1	8.08265379946	1	1	1	1
11713	3	1	2	586	1	1	12514.8468803	12486.9352765	1	1	1	1	1	8.65619111116	1	1	1	1
11714	4	1	2	586	1	1	12524.8758197	12504.0572993	1	1	1	1	1	12.9590947572	1	1	1	1
11715	5	1	2	586	1	1	12501.1993633	12490.6929803	1	1	1	1	1	10.10009472	1	1	1	1
11716	6	1	2	586	1	1	12522.094209	12479.3974454	1	1	1	1	1	11.9715614767	1	1	1	1
11717	7	1	2	586	1	1	12517.6549271	12506.5593743	1	1	1	1	1	11.0187101987	1	1	1	1
11718	8	1	2	586	1	1	12503.0323729	12496.0432351	1	1	1	1	1	10.5510792586	1	1	1	1
11719	9	1	2	586	1	1	12515.5890353	12486.5716419	1	1	1	1	1	7.95486781214	1	1	1	1
11720	10	1	2	586	1	1	12515.4761131	12511.0489134	1	1	1	1	1	14.3721114211	1	1	1	1
11721	1	1	1	587	1	1	12493.4825413	12497.0893342	1	1	1	1	1	8.84291563745	1	1	1	1
11722	2	1	1	587	1	1	12492.3108956	12518.4572648	1	1	1	1	1	12.1455025846	1	1	1	1
11723	3	1	1	587	1	1	12516.9999997	12512.2519822	1	1	1	1	1	12.0189354592	1	1	1	1
11724	4	1	1	587	1	1	12492.2690987	12507.3625003	1	1	1	1	1	7.64112056767	1	1	1	1
11725	5	1	1	587	1	1	12527.5059534	12512.327802	1	1	1	1	1	12.5791673884	1	1	1	1
11726	6	1	1	587	1	1	12527.2379981	12529.148739	1	1	1	1	1	14.1968827652	1	1	1	1
11727	7	1	1	587	1	1	12494.3911875	12490.9289238	1	1	1	1	1	8.72404559797	1	1	1	1
11728	8	1	1	587	1	1	12503.0338763	12504.9484029	1	1	1	1	1	5.71315489839	1	1	1	1
11729	9	1	1	587	1	1	12475.8007247	12492.9159119	1	1	1	1	1	9.25661016464	1	1	1	1
11730	10	1	1	587	1	1	12501.1149593	12489.6259491	1	1	1	1	1	9.77167307775	1	1	1	1
11731	1	1	2	587	1	1	12470.1711415	12506.9826916	1	1	1	1	1	13.9218776653	1	1	1	1
11732	2	1	2	587	1	1	12517.1552658	12505.2093712	1	1	1	1	1	9.09234769233	1	1	1	1
11733	3	1	2	587	1	1	12508.3589692	12517.780531	1	1	1	1	1	9.64267677953	1	1	1	1
11734	4	1	2	587	1	1	12498.4866266	12504.2423345	1	1	1	1	1	8.96161129699	1	1	1	1
11735	5	1	2	587	1	1	12515.7169779	12497.9079981	1	1	1	1	1	7.4475700693	1	1	1	1
11736	6	1	2	587	1	1	12490.9306914	12506.0343618	1	1	1	1	1	12.7362787826	1	1	1	1
11737	7	1	2	587	1	1	12502.9838852	12497.9670184	1	1	1	1	1	7.99211504827	1	1	1	1
11738	8	1	2	587	1	1	12505.1308984	12496.0137879	1	1	1	1	1	11.1532143046	1	1	1	1
11739	9	1	2	587	1	1	12502.8531715	12497.5524768	1	1	1	1	1	9.42678051987	1	1	1	1
11740	10	1	2	587	1	1	12506.6440263	12510.7122875	1	1	1	1	1	9.01849857966	1	1	1	1
11741	1	1	1	588	1	1	12511.8860139	12489.5140912	1	1	1	1	1	10.6500137914	1	1	1	1
11742	2	1	1	588	1	1	12499.1954454	12500.8426677	1	1	1	1	1	10.2646531147	1	1	1	1
11743	3	1	1	588	1	1	12501.988802	12499.6923483	1	1	1	1	1	9.7557430456	1	1	1	1
11744	4	1	1	588	1	1	12492.008028	12489.8729144	1	1	1	1	1	11.0726759343	1	1	1	1
11745	5	1	1	588	1	1	12486.5900268	12518.6774543	1	1	1	1	1	8.43356841594	1	1	1	1
11746	6	1	1	588	1	1	12504.5860786	12484.9517645	1	1	1	1	1	12.4659208503	1	1	1	1
11747	7	1	1	588	1	1	12522.1680566	12508.3453528	1	1	1	1	1	10.5169972065	1	1	1	1
11748	8	1	1	588	1	1	12498.3432724	12485.9311774	1	1	1	1	1	12.6022800395	1	1	1	1
11749	9	1	1	588	1	1	12502.6302316	12497.0912269	1	1	1	1	1	7.41513353392	1	1	1	1
11750	10	1	1	588	1	1	12489.0234093	12502.9729739	1	1	1	1	1	9.2267252441	1	1	1	1
11751	1	1	2	588	1	1	12517.2821555	12505.7839538	1	1	1	1	1	12.7314141549	1	1	1	1
11752	2	1	2	588	1	1	12513.8492653	12519.8823784	1	1	1	1	1	10.006356281	1	1	1	1
11753	3	1	2	588	1	1	12526.5824485	12502.4013446	1	1	1	1	1	7.43177127858	1	1	1	1
11754	4	1	2	588	1	1	12527.4103315	12498.9949501	1	1	1	1	1	11.360556714	1	1	1	1
11755	5	1	2	588	1	1	12510.4044231	12495.3835904	1	1	1	1	1	7.44066618806	1	1	1	1
11756	6	1	2	588	1	1	12512.3786508	12506.294884	1	1	1	1	1	9.59277565915	1	1	1	1
11757	7	1	2	588	1	1	12520.6302631	12496.4687562	1	1	1	1	1	8.97657350631	1	1	1	1
11758	8	1	2	588	1	1	12517.127168	12501.7429016	1	1	1	1	1	8.18525642136	1	1	1	1
11759	9	1	2	588	1	1	12493.5964761	12472.7728881	1	1	1	1	1	11.1161378113	1	1	1	1
11760	10	1	2	588	1	1	12519.355761	12498.4712667	1	1	1	1	1	11.454535813	1	1	1	1
11761	1	1	1	589	1	1	12485.7295092	12505.2515731	1	1	1	1	1	10.4112181324	1	1	1	1
11762	2	1	1	589	1	1	12501.7811966	12492.3955131	1	1	1	1	1	8.39156501616	1	1	1	1
11763	3	1	1	589	1	1	12502.4576311	12500.4475373	1	1	1	1	1	7.08697192349	1	1	1	1
11764	4	1	1	589	1	1	12478.9941357	12506.7558833	1	1	1	1	1	13.8837493101	1	1	1	1
11765	5	1	1	589	1	1	12503.0251782	12501.7037068	1	1	1	1	1	9.82604147554	1	1	1	1
11766	6	1	1	589	1	1	12500.4253574	12505.537665	1	1	1	1	1	8.20474508462	1	1	1	1
11767	7	1	1	589	1	1	12490.187004	12484.6902536	1	1	1	1	1	12.4265974105	1	1	1	1
11768	8	1	1	589	1	1	12523.672011	12489.3655612	1	1	1	1	1	10.6229906498	1	1	1	1
11769	9	1	1	589	1	1	12501.1353179	12502.6503903	1	1	1	1	1	6.10406873102	1	1	1	1
11770	10	1	1	589	1	1	12503.1764175	12503.5747544	1	1	1	1	1	13.1409621879	1	1	1	1
11771	1	1	2	589	1	1	12496.6508395	12499.4216452	1	1	1	1	1	9.5662970686	1	1	1	1
11772	2	1	2	589	1	1	12509.3331402	12503.5903748	1	1	1	1	1	8.15313911255	1	1	1	1
11773	3	1	2	589	1	1	12513.0817957	12499.835666	1	1	1	1	1	8.3211952883	1	1	1	1
11774	4	1	2	589	1	1	12524.3148911	12508.5989858	1	1	1	1	1	10.5039694859	1	1	1	1
11775	5	1	2	589	1	1	12512.3132806	12500.040476	1	1	1	1	1	8.95508115996	1	1	1	1
11776	6	1	2	589	1	1	12521.6651162	12507.6501285	1	1	1	1	1	15.4005805893	1	1	1	1
11777	7	1	2	589	1	1	12516.1792147	12505.3835054	1	1	1	1	1	9.45406593976	1	1	1	1
11778	8	1	2	589	1	1	12527.6353227	12517.9993678	1	1	1	1	1	7.92177018445	1	1	1	1
11779	9	1	2	589	1	1	12516.2961143	12501.9366664	1	1	1	1	1	7.57622867207	1	1	1	1
11780	10	1	2	589	1	1	12525.8474912	12499.800148	1	1	1	1	1	9.08679091249	1	1	1	1
11781	1	1	1	590	1	1	12519.3482738	12491.1070684	1	1	1	1	1	10.0016243771	1	1	1	1
11782	2	1	1	590	1	1	12498.7589076	12521.6802396	1	1	1	1	1	12.1312695203	1	1	1	1
11783	3	1	1	590	1	1	12494.4616986	12488.4731711	1	1	1	1	1	6.32246859156	1	1	1	1
11784	4	1	1	590	1	1	12495.6002054	12508.0332048	1	1	1	1	1	7.8318428717	1	1	1	1
11785	5	1	1	590	1	1	12508.6698654	12498.4787924	1	1	1	1	1	8.55339365334	1	1	1	1
11786	6	1	1	590	1	1	12493.723454	12511.1969054	1	1	1	1	1	8.71615510644	1	1	1	1
11787	7	1	1	590	1	1	12494.4719363	12512.3415568	1	1	1	1	1	8.99565578926	1	1	1	1
11788	8	1	1	590	1	1	12491.7304905	12478.2804272	1	1	1	1	1	11.8263066983	1	1	1	1
11789	9	1	1	590	1	1	12509.6564225	12489.5820206	1	1	1	1	1	11.5219842876	1	1	1	1
11790	10	1	1	590	1	1	12495.3391413	12504.6042102	1	1	1	1	1	8.91512770028	1	1	1	1
11791	1	1	2	590	1	1	12514.2590936	12497.6185613	1	1	1	1	1	9.99647207347	1	1	1	1
11792	2	1	2	590	1	1	12528.8167717	12494.4176633	1	1	1	1	1	10.7201552902	1	1	1	1
11793	3	1	2	590	1	1	12530.9465579	12500.1576295	1	1	1	1	1	7.46644892772	1	1	1	1
11794	4	1	2	590	1	1	12502.0076316	12496.1211654	1	1	1	1	1	11.1142632212	1	1	1	1
11795	5	1	2	590	1	1	12514.2162935	12502.7817098	1	1	1	1	1	10.8909567164	1	1	1	1
11796	6	1	2	590	1	1	12503.4814508	12496.861718	1	1	1	1	1	7.7229761611	1	1	1	1
11797	7	1	2	590	1	1	12499.4053148	12495.437783	1	1	1	1	1	12.1867718617	1	1	1	1
11798	8	1	2	590	1	1	12514.0472936	12501.6363079	1	1	1	1	1	8.79184317895	1	1	1	1
11799	9	1	2	590	1	1	12515.8395219	12504.3437919	1	1	1	1	1	8.09176971163	1	1	1	1
11800	10	1	2	590	1	1	12505.8603033	12498.0890883	1	1	1	1	1	9.54448645991	1	1	1	1
11801	1	1	1	591	1	1	12505.2196268	12502.3997204	1	1	1	1	1	10.0677885884	1	1	1	1
11802	2	1	1	591	1	1	12484.4868021	12490.9030182	1	1	1	1	1	10.1133178772	1	1	1	1
11803	3	1	1	591	1	1	12494.4888388	12500.6277484	1	1	1	1	1	10.7095274171	1	1	1	1
11804	4	1	1	591	1	1	12495.4843331	12512.3323043	1	1	1	1	1	9.48457705542	1	1	1	1
11805	5	1	1	591	1	1	12497.6441185	12500.4850815	1	1	1	1	1	7.77932909379	1	1	1	1
11806	6	1	1	591	1	1	12503.5870454	12505.2899802	1	1	1	1	1	9.33371872126	1	1	1	1
11807	7	1	1	591	1	1	12507.8310313	12502.0131034	1	1	1	1	1	9.76995594272	1	1	1	1
11808	8	1	1	591	1	1	12503.3859516	12519.9028628	1	1	1	1	1	7.82235518811	1	1	1	1
11809	9	1	1	591	1	1	12495.175442	12514.0850637	1	1	1	1	1	12.0489358515	1	1	1	1
11810	10	1	1	591	1	1	12498.59575	12514.5369811	1	1	1	1	1	9.61811873851	1	1	1	1
11811	1	1	2	591	1	1	12492.3569374	12515.1118331	1	1	1	1	1	9.60563958067	1	1	1	1
11812	2	1	2	591	1	1	12506.9698725	12489.3448136	1	1	1	1	1	7.99002701188	1	1	1	1
11813	3	1	2	591	1	1	12508.0257972	12511.2186942	1	1	1	1	1	12.0189205382	1	1	1	1
11814	4	1	2	591	1	1	12513.6591537	12501.2040828	1	1	1	1	1	7.13717344658	1	1	1	1
11815	5	1	2	591	1	1	12513.4456469	12489.8714438	1	1	1	1	1	8.60476416701	1	1	1	1
11816	6	1	2	591	1	1	12520.7626484	12515.0547698	1	1	1	1	1	11.9106374194	1	1	1	1
11817	7	1	2	591	1	1	12522.5402671	12481.5498254	1	1	1	1	1	11.7195806825	1	1	1	1
11818	8	1	2	591	1	1	12507.0729566	12509.5662884	1	1	1	1	1	9.3957344477	1	1	1	1
11819	9	1	2	591	1	1	12509.7297509	12485.9694925	1	1	1	1	1	8.2417030322	1	1	1	1
11820	10	1	2	591	1	1	12507.1344188	12490.6502821	1	1	1	1	1	12.6198777157	1	1	1	1
11821	1	1	1	592	1	1	12497.917244	12496.7803621	1	1	1	1	1	8.65736308476	1	1	1	1
11822	2	1	1	592	1	1	12498.0473709	12485.0239226	1	1	1	1	1	13.8431079083	1	1	1	1
11823	3	1	1	592	1	1	12497.6311623	12512.1401556	1	1	1	1	1	8.35933067818	1	1	1	1
11824	4	1	1	592	1	1	12513.9216281	12495.8409735	1	1	1	1	1	9.15213740729	1	1	1	1
11825	5	1	1	592	1	1	12496.3450323	12485.3552145	1	1	1	1	1	7.92484301051	1	1	1	1
11826	6	1	1	592	1	1	12495.7858321	12491.2048652	1	1	1	1	1	8.88311833402	1	1	1	1
11827	7	1	1	592	1	1	12521.5949507	12476.159006	1	1	1	1	1	9.02560368388	1	1	1	1
11828	8	1	1	592	1	1	12487.8389811	12521.5264149	1	1	1	1	1	9.00743050984	1	1	1	1
11829	9	1	1	592	1	1	12482.9408877	12499.2971225	1	1	1	1	1	9.69156561759	1	1	1	1
11830	10	1	1	592	1	1	12506.1654266	12498.5485951	1	1	1	1	1	9.92767137463	1	1	1	1
11831	1	1	2	592	1	1	12506.6821399	12504.80323	1	1	1	1	1	7.83535457659	1	1	1	1
11832	2	1	2	592	1	1	12510.7252794	12502.7642338	1	1	1	1	1	8.79228158242	1	1	1	1
11833	3	1	2	592	1	1	12525.2758089	12497.0387106	1	1	1	1	1	8.22618079173	1	1	1	1
11834	4	1	2	592	1	1	12494.0941563	12491.1003791	1	1	1	1	1	11.2943583915	1	1	1	1
11835	5	1	2	592	1	1	12511.106631	12505.2222487	1	1	1	1	1	9.74672531358	1	1	1	1
11836	6	1	2	592	1	1	12512.4597239	12482.3466106	1	1	1	1	1	11.8490651676	1	1	1	1
11837	7	1	2	592	1	1	12513.2192748	12502.0956115	1	1	1	1	1	10.5378197584	1	1	1	1
11838	8	1	2	592	1	1	12492.2836223	12538.1387125	1	1	1	1	1	11.4830055506	1	1	1	1
11839	9	1	2	592	1	1	12515.3544864	12491.7486687	1	1	1	1	1	8.3325865827	1	1	1	1
11840	10	1	2	592	1	1	12495.98486	12480.4698514	1	1	1	1	1	10.7094139927	1	1	1	1
11841	1	1	1	593	1	1	12490.6045206	12491.0935145	1	1	1	1	1	7.07839576089	1	1	1	1
11842	2	1	1	593	1	1	12500.1155613	12497.348587	1	1	1	1	1	5.57658363046	1	1	1	1
11843	3	1	1	593	1	1	12504.6474043	12504.4960343	1	1	1	1	1	6.34941338388	1	1	1	1
11844	4	1	1	593	1	1	12510.129822	12498.0930152	1	1	1	1	1	9.9493992691	1	1	1	1
11845	5	1	1	593	1	1	12505.6268596	12502.5436613	1	1	1	1	1	5.66059455568	1	1	1	1
11846	6	1	1	593	1	1	12512.0176482	12464.8901658	1	1	1	1	1	14.7469331338	1	1	1	1
11847	7	1	1	593	1	1	12509.3687795	12500.3718185	1	1	1	1	1	12.5013353227	1	1	1	1
11848	8	1	1	593	1	1	12499.335548	12478.072469	1	1	1	1	1	10.2663397308	1	1	1	1
11849	9	1	1	593	1	1	12506.701816	12524.453376	1	1	1	1	1	9.60878941461	1	1	1	1
11850	10	1	1	593	1	1	12496.9988507	12510.2485432	1	1	1	1	1	12.2281324899	1	1	1	1
